transaction_id;client_id;montant;pays_destination;pays_client;heure;est_suspecte;score_montant;score_pays_destination;score_client;score_nocturne;score_risque;niveau_risque;date_calcul
TXN-003282;CLT-0045;1097,65;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003283;CLT-0033;4926,99;Îles Caïmans;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003284;CLT-0033;537,78;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003285;CLT-0090;3310,84;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003286;CLT-0009;1545,5;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003287;CLT-0087;3219,32;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003288;CLT-0072;3189,66;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003289;CLT-0012;765,82;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003290;CLT-0001;3974,95;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003291;CLT-0043;4618,41;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003292;CLT-0012;2832,31;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003293;CLT-0031;1982,25;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003294;CLT-0059;4424,87;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003295;CLT-0060;397,91;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003296;CLT-0045;46707,84;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003297;CLT-0025;2758,15;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003298;CLT-0022;77187,77;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-003299;CLT-0067;2626,92;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003300;CLT-0013;3435,11;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003301;CLT-0069;2520,63;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003302;CLT-0041;416,95;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003303;CLT-0089;2357,52;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003304;CLT-0097;231,84;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003305;CLT-0078;3830,28;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003306;CLT-0066;1883,43;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003307;CLT-0043;4020,49;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003308;CLT-0022;4977,19;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003309;CLT-0079;23454,01;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003310;CLT-0018;4195,03;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003311;CLT-0036;1394,35;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003312;CLT-0009;4302,67;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003313;CLT-0002;3555,6;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003314;CLT-0036;63161,82;Allemagne;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003315;CLT-0064;661,62;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003316;CLT-0092;525,14;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003317;CLT-0012;3798,93;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003318;CLT-0026;2041,72;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003319;CLT-0057;3967,31;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003320;CLT-0079;4516,44;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003321;CLT-0084;14180,28;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003322;CLT-0096;4418,47;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003323;CLT-0021;4327,29;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003324;CLT-0032;76308,76;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003325;CLT-0020;41677,65;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003326;CLT-0054;1023,09;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003327;CLT-0048;1840,79;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003328;CLT-0050;3768,18;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003329;CLT-0051;429,72;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003330;CLT-0039;58565,58;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003331;CLT-0088;1963,67;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003332;CLT-0002;2842,09;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003333;CLT-0050;956,97;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003334;CLT-0019;596,18;Allemagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003335;CLT-0084;3330,67;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003336;CLT-0066;765,01;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003337;CLT-0088;2470,03;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003338;CLT-0082;4652,22;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003339;CLT-0077;3558,97;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003340;CLT-0031;1013,06;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003341;CLT-0047;4870,8;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003342;CLT-0026;1132,32;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003343;CLT-0086;69457,31;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003344;CLT-0048;1875,57;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003345;CLT-0064;2822,94;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003346;CLT-0093;3563,41;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003347;CLT-0073;1207,25;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003348;CLT-0100;4656,65;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003349;CLT-0036;327,27;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003350;CLT-0069;1434,9;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003351;CLT-0066;4684,86;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003352;CLT-0042;2001,51;Îles Caïmans;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003353;CLT-0015;4222,76;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003354;CLT-0031;4904,38;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003355;CLT-0007;1930,18;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003356;CLT-0015;4487,33;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003357;CLT-0058;1075,32;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003358;CLT-0014;3853,9;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003359;CLT-0064;3434,43;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003360;CLT-0011;719,02;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003361;CLT-0041;89130,28;Allemagne;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003362;CLT-0095;4847,61;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003363;CLT-0034;2532,37;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003364;CLT-0021;51258,15;Îles Caïmans;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-003365;CLT-0029;4377,81;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003366;CLT-0088;2890,75;Îles Caïmans;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003367;CLT-0036;2345,47;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003368;CLT-0020;3150,21;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003369;CLT-0084;89436,43;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003370;CLT-0088;88107,41;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003371;CLT-0085;24208,85;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003372;CLT-0074;3025,03;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003373;CLT-0089;2650,14;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003374;CLT-0016;4543,08;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003375;CLT-0067;1761,81;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003376;CLT-0024;143,68;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003377;CLT-0079;1726,41;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003378;CLT-0082;750,31;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003379;CLT-0078;958,62;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003380;CLT-0089;39632,38;Panama;Îles Caïmans;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-003381;CLT-0012;1140,92;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003382;CLT-0007;2353,02;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003383;CLT-0064;24307,07;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003384;CLT-0013;1007,52;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003385;CLT-0083;42489,04;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003386;CLT-0081;2795,8;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003387;CLT-0056;2470,05;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003388;CLT-0057;2397,6;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003389;CLT-0089;93231,99;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003390;CLT-0003;4599,02;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003391;CLT-0086;778,3;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003392;CLT-0081;3328,37;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003393;CLT-0049;1775,16;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003394;CLT-0032;3283,89;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003395;CLT-0008;64354,62;Îles Caïmans;Suisse;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-003396;CLT-0031;2463,96;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003397;CLT-0040;1153,28;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003398;CLT-0029;85297,64;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003399;CLT-0085;296,09;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003400;CLT-0047;3603,27;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003401;CLT-0006;1391,48;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003402;CLT-0081;372,88;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003403;CLT-0010;93029,8;Panama;Îles Caïmans;14;1;40;25;20;0;85;CRITIQUE;2026-05-14 11:56:32
TXN-003404;CLT-0086;1365,38;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003405;CLT-0058;1065,48;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003406;CLT-0001;932,47;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003407;CLT-0086;2178,64;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003408;CLT-0018;3263,62;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003409;CLT-0032;4704,6;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003410;CLT-0052;2836,98;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003411;CLT-0062;833,22;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003412;CLT-0017;4925,6;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003413;CLT-0090;151,31;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003414;CLT-0082;2107,58;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003415;CLT-0099;3017,06;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003416;CLT-0087;164,08;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003417;CLT-0021;632,2;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003418;CLT-0063;127,36;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003419;CLT-0037;2819,57;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003420;CLT-0072;15,94;Îles Caïmans;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003421;CLT-0064;2728,33;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003422;CLT-0012;2969,5;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003423;CLT-0005;1744,32;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003424;CLT-0041;43383,43;Russie;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003425;CLT-0035;2948,43;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003426;CLT-0011;4814,8;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003427;CLT-0042;68547,25;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003428;CLT-0023;2971,89;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003429;CLT-0053;54024,41;Îles Caïmans;Espagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-003430;CLT-0079;4937,37;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003431;CLT-0053;1749,92;Allemagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003432;CLT-0038;1658,73;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003433;CLT-0079;3929,97;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003434;CLT-0097;3021,37;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003435;CLT-0036;4724,3;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003436;CLT-0053;2878,85;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003437;CLT-0090;3383,35;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003438;CLT-0065;12153,75;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003439;CLT-0074;2390,37;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003440;CLT-0098;21719,32;Russie;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003441;CLT-0062;68140,66;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003442;CLT-0045;4497,2;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003443;CLT-0044;3924,0;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003444;CLT-0002;637,05;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003445;CLT-0049;2169,86;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003446;CLT-0004;1125,0;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003447;CLT-0094;75754,31;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-003448;CLT-0091;4322,95;Îles Caïmans;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003449;CLT-0087;2915,93;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003450;CLT-0074;2156,92;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003451;CLT-0071;1312,85;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003452;CLT-0029;1643,01;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003453;CLT-0007;2714,78;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003454;CLT-0021;960,56;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003455;CLT-0038;982,56;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003456;CLT-0039;3283,56;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003457;CLT-0087;2084,27;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003458;CLT-0041;76857,87;Espagne;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-003459;CLT-0020;2917,01;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003460;CLT-0034;1437,37;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003461;CLT-0020;4208,95;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003462;CLT-0079;825,21;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003463;CLT-0094;914,06;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003464;CLT-0080;2606,37;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003465;CLT-0074;19696,46;Allemagne;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003466;CLT-0029;59,7;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003467;CLT-0016;2210,46;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003468;CLT-0055;4080,77;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003469;CLT-0032;1743,39;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003470;CLT-0011;1857,27;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003471;CLT-0063;2785,08;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003472;CLT-0006;31564,23;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003473;CLT-0095;4733,27;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003474;CLT-0085;823,59;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003475;CLT-0093;40477,09;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003476;CLT-0061;2736,86;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003477;CLT-0077;2075,46;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003478;CLT-0030;39299,19;Russie;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003479;CLT-0019;3391,41;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003480;CLT-0075;1590,12;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003481;CLT-0033;2673,54;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003482;CLT-0025;2432,48;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003483;CLT-0012;507,65;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003484;CLT-0031;4830,39;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-003485;CLT-0086;3716,31;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003486;CLT-0038;4316,14;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003487;CLT-0080;1769,08;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003488;CLT-0095;899,23;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003489;CLT-0050;23268,75;Allemagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003490;CLT-0003;2277,47;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003491;CLT-0049;17829,86;Espagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-003492;CLT-0025;3233,78;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003493;CLT-0057;1456,58;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003494;CLT-0077;2597,64;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003495;CLT-0002;48422,37;Îles Caïmans;Espagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-003496;CLT-0079;3424,93;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-003497;CLT-0080;2246,49;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003498;CLT-0077;3293,08;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-003499;CLT-0061;933,08;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003500;CLT-0003;1799,88;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-003501;CLT-0019;1752,96;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
